number,code
103,"n_nodes, n_edges = map(int, input().split())
graph = [[] for _ in range(n_nodes)]
for _ in range(n_edges):
    a, b = map(int, input().split())
    graph[a - 1].append(b - 1)
start_vertex, target_vertex = map(int, input().split())
start_vertex -= 1
target_vertex -= 1
explored = [False] * n_nodes
discovered_path = []
def path_find(vertex):
    explored[vertex] = True
    discovered_path.append(vertex + 1)
    if vertex == target_vertex:
        return True
    for neighbor in graph[vertex]:
        if not explored[neighbor]:
            if path_find(neighbor):
                return True
    discovered_path.pop()
    return False
if path_find(start_vertex):
    print(*discovered_path)
else:
    print(-1)"
104,"node_count, edge_count = map(int, input().split())
adjacency_list = [[] for _ in range(node_count)]
for _ in range(edge_count):
    from_node, to_node = map(int, input().split())
    adjacency_list[from_node - 1].append(to_node - 1)
source, destination = map(int, input().split())
source -= 1
destination -= 1
visited_nodes = [False] * node_count
current_path = []
def dfs_recursive(node):
    visited_nodes[node] = True
    current_path.append(node + 1)
    if node == destination:
        return True
    for neighbor in adjacency_list[node]:
        if not visited_nodes[neighbor]:
            if dfs_recursive(neighbor):
                return True
    current_path.pop()
    return False
if dfs_recursive(source):
    print(*current_path)
else:
    print(-1)"
105,"n, k = map(int, input().split())
adj_list = [[] for _ in range(n)]
for _ in range(k):
    u, v = map(int, input().split())
    adj_list[u - 1].append(v - 1)
start, end = map(int, input().split())
start -= 1
end -= 1
seen = [False] * n
trace = []
def explore(curr):
    seen[curr] = True
    trace.append(curr + 1)
    if curr == end:
        return True
    for neigh in adj_list[curr]:
        if not seen[neigh]:
            if explore(neigh):
                return True
    trace.pop()
    return False
if explore(start):
    print(*trace)
else:
    print(-1)"
106,"num_vertices, num_edges = map(int, input().split())
graph_adj = [[] for _ in range(num_vertices)]
for _ in range(num_edges):
    u, v = map(int, input().split())
    graph_adj[u - 1].append(v - 1)
initial_node, final_node = map(int, input().split())
initial_node -= 1
final_node -= 1
visited_status = [False] * num_vertices
path_so_far = []
def depth_first(node):
    visited_status[node] = True
    path_so_far.append(node + 1)
    if node == final_node:
        return True
    for neighbour in graph_adj[node]:
        if not visited_status[neighbour]:
            if depth_first(neighbour):
                return True
    path_so_far.pop()
    return False
if depth_first(initial_node):
    print(*path_so_far)
else:
    print(-1)"
107,"n, m = map(int, input().split())
adj = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adj[u - 1].append(v - 1)
start_node, end_node = map(int, input().split())
start_node -= 1
end_node -= 1
is_visited = [False] * n
solution = []
def search(node):
    is_visited[node] = True
    solution.append(node + 1)
    if node == end_node:
        return True
    for neighbour in adj[node]:
        if not is_visited[neighbour]:
            if search(neighbour):
                return True
    solution.pop()
    return False
if search(start_node):
    print(*solution)
else:
    print(-1)"
108,"v, e = map(int, input().split())
network = [[] for _ in range(v)]
for _ in range(e):
    x, y = map(int, input().split())
    network[x - 1].append(y - 1)
origin, destination = map(int, input().split())
origin -= 1
destination -= 1
already_seen = [False] * v
route_found = []
def recurse(vertex):
    already_seen[vertex] = True
    route_found.append(vertex + 1)
    if vertex == destination:
        return True
    for neighbour in network[vertex]:
        if not already_seen[neighbour]:
            if recurse(neighbour):
                return True
    route_found.pop()
    return False
if recurse(origin):
    print(*route_found)
else:
    print(-1)"
109,"num_nodes, num_edges = map(int, input().split())
graph_structure = [[] for _ in range(num_nodes)]
for _ in range(num_edges):
    from_vertex, to_vertex = map(int, input().split())
    graph_structure[from_vertex - 1].append(to_vertex - 1)
start_vertex, end_vertex = map(int, input().split())
start_vertex -= 1
end_vertex -= 1
discovered = [False] * num_nodes
path_taken = []
def traverse_graph(u):
    discovered[u] = True
    path_taken.append(u + 1)
    if u == end_vertex:
        return True
    for v in graph_structure[u]:
        if not discovered[v]:
            if traverse_graph(v):
                return True
    path_taken.pop()
    return False
if traverse_graph(start_vertex):
    print(*path_taken)
else:
    print(-1)"
110,"n, m = map(int, input().split())
adj_list = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adj_list[u - 1].append(v - 1)
start_node, end_node = map(int, input().split())
start_node -= 1
end_node -= 1
visited_nodes = [False] * n
path_found = []
def dfs(node):
    visited_nodes[node] = True
    path_found.append(node + 1)
    if node == end_node:
        return True
    for neighbor in adj_list[node]:
        if not visited_nodes[neighbor]:
            if dfs(neighbor):
                return True
    path_found.pop()
    return False
if dfs(start_node):
    print(*path_found)
else:
    print(-1)"
111,"n, m = map(int, input().split())
edges = [[] for _ in range(n + 1)]
for _ in range(m):
    u, v = map(int, input().split())
    edges[u].append(v)
s, t = map(int, input().split())
visited = [False] * (n + 1)
path = []
def dsf_one(node, target):
    visited[node] = True
    path.append(node)
    if node == target:
        return True
    for neighbor in edges[node]:
        if not visited[neighbor]:
            if dsf_one(neighbor, target):
                return True
    path.pop()
    return False
if dsf_one(s, t):
    print(' '.join(map(str, path)))
else:
    print(-1)"
112,"n, m = map(int, input().split())
adj = [[] for _ in range(n + 1)]
for _ in range(m):
    a, b = map(int, input().split())
    adj[a].append(b)
start, end = map(int, input().split())
seen = [False] * (n + 1)
route = []
def dsf_two(current, goal):
    seen[current] = True
    route.append(current)
    if current == goal:
        return True
    for next_node in adj[current]:
        if not seen[next_node]:
            if dsf_two(next_node, goal):
                return True
    route.pop()
    return False
if dsf_two(start, end):
    print(' '.join(map(str, route)))
else:
    print(-1)"
113,"n, m = map(int, input().split())
graph = [[] for _ in range(n + 1)]
for _ in range(m):
    x, y = map(int, input().split())
    graph[x].append(y)
start_node, target_node = map(int, input().split())
discovered = [False] * (n + 1)
trace = []
def dsf_three(node, destination):
    discovered[node] = True
    trace.append(node)
    if node == destination:
        return True
    for neighbor in graph[node]:
        if not discovered[neighbor]:
            if dsf_three(neighbor, destination):
                return True
    trace.pop()
    return False
if dsf_three(start_node, target_node):
    print(' '.join(map(str, trace)))
else:
    print(-1)"
114,"n, m = map(int, input().split())
network = [[] for _ in range(n + 1)]
for _ in range(m):
    u, v = map(int, input().split())
    network[u].append(v)
source, sink = map(int, input().split())
explored = [False] * (n + 1)
path_found = []
def dsf_four(current, endpoint):
    explored[current] = True
    path_found.append(current)
    if current == endpoint:
        return True
    for neighbor in network[current]:
        if not explored[neighbor]:
            if dsf_four(neighbor, endpoint):
                return True
    path_found.pop()
    return False
if dsf_four(source, sink):
    print(' '.join(map(str, path_found)))
else:
    print(-1)"
115,"n, m = map(int, input().split())
connections = [[] for _ in range(n + 1)]
for _ in range(m):
    a, b = map(int, input().split())
    connections[a].append(b)
start_point, end_point = map(int, input().split())
visited_nodes = [False] * (n + 1)
solution_path = []
def dsf_five(node, goal):
    visited_nodes[node] = True
    solution_path.append(node)
    if node == goal:
        return True
    for neighbor in connections[node]:
        if not visited_nodes[neighbor]:
            if dsf_five(neighbor, goal):
                return True
    solution_path.pop()
    return False
if dsf_five(start_point, end_point):
    print(' '.join(map(str, solution_path)))
else:
    print(-1)"
116,"n, m = map(int, input().split())
adjacency_list = [[] for _ in range(n + 1)]
for _ in range(m):
    u, v = map(int, input().split())
    adjacency_list[u].append(v)
origin, destination = map(int, input().split())
marked = [False] * (n + 1)
trail = []
def dsf_six(curr, dest):
    marked[curr] = True
    trail.append(curr)
    if curr == dest:
        return True
    for neighbor in adjacency_list[curr]:
        if not marked[neighbor]:
            if dsf_six(neighbor, dest):
                return True
    trail.pop()
    return False
if dsf_six(origin, destination):
    print(' '.join(map(str, trail)))
else:
    print(-1)"
117,"n, m = map(int, input().split())
grid = [[] for _ in range(n + 1)]
for _ in range(m):
    x, y = map(int, input().split())
    grid[x].append(y)
start_node, end_node = map(int, input().split())
explored_nodes = [False] * (n + 1)
route_taken = []
def dsf_seven(node_id, target_id):
    explored_nodes[node_id] = True
    route_taken.append(node_id)
    if node_id == target_id:
        return True
    for neighbor in grid[node_id]:
        if not explored_nodes[neighbor]:
            if dsf_seven(neighbor, target_id):
                return True
    route_taken.pop()
    return False
if dsf_seven(start_node, end_node):
    print(' '.join(map(str, route_taken)))
else:
    print(-1)"
118,"n, m = map(int, input().split())
graph_data = [[] for _ in range(n + 1)]
for _ in range(m):
    a, b = map(int, input().split())
    graph_data[a].append(b)
source_node, target_node = map(int, input().split())
visited_set = [False] * (n + 1)
current_path = []
def dsf_eight(node, target):
    visited_set[node] = True
    current_path.append(node)
    if node == target:
        return True
    for neighbor in graph_data[node]:
        if not visited_set[neighbor]:
            if dsf_eight(neighbor, target):
                return True
    current_path.pop()
    return False
if dsf_eight(source_node, target_node):
    print(' '.join(map(str, current_path)))
else:
    print(-1)"
119,"n, m = map(int, input().split())
adj_matrix = [[] for _ in range(n + 1)]
for _ in range(m):
    u, v = map(int, input().split())
    adj_matrix[u].append(v)
start_vertex, end_vertex = map(int, input().split())
checked = [False] * (n + 1)
path_so_far = []
def dsf_nine(node, goal):
    checked[node] = True
    path_so_far.append(node)
    if node == goal:
        return True
    for neighbor in adj_matrix[node]:
        if not checked[neighbor]:
            if dsf_nine(neighbor, goal):
                return True
    path_so_far.pop()
    return False
if dsf_nine(start_vertex, end_vertex):
    print(' '.join(map(str, path_so_far)))
else:
    print(-1)"
120,"n, m = map(int, input().split())
linked_list = [[] for _ in range(n + 1)]
for _ in range(m):
    x, y = map(int, input().split())
    linked_list[x].append(y)
initial_node, final_node = map(int, input().split())
seen_nodes = [False] * (n + 1)
complete_path = []
def dsf_ten(current, end):
    seen_nodes[current] = True
    complete_path.append(current)
    if current == end:
        return True
    for neighbor in linked_list[current]:
        if not seen_nodes[neighbor]:
            if dsf_ten(neighbor, end):
                return True
    complete_path.pop()
    return False
if dsf_ten(initial_node, final_node):
    print(' '.join(map(str, complete_path)))
else:
    print(-1)"
121,"n, m = map(int, input().split())
edges = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    edges[u-1].append(v-1)
s, t = map(int, input().split())
path = []
visited = [False] * n
def depth_first_search(vertex):
    visited[vertex] = True
    path.append(vertex + 1)
    if vertex == t - 1:
        return True
    for neighbor in edges[vertex]:
        if not visited[neighbor]:
            if depth_first_search(neighbor):
                return True
    path.pop()
    return False
if depth_first_search(s - 1):
    print(*path)
else:
    print(-1)"
122,"n, m = map(int, input().split())
adj = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adj[u-1].append(v-1)
start, end = map(int, input().split())
seen = [False] * n
result = []
def traverse(node):
    seen[node] = True
    result.append(node + 1)
    if node == end - 1:
        return True
    for neighbour in adj[node]:
        if not seen[neighbour]:
            if traverse(neighbour):
                return True
    result.pop()
    return False
if traverse(start - 1):
    print(*result)
else:
    print(-1)"
123,"n, m = map(int, input().split())
graph = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    graph[u-1].append(v-1)
source, target = map(int, input().split())
discovered = [False] * n
trace = []
def explore(vertex):
    discovered[vertex] = True
    trace.append(vertex + 1)
    if vertex == target - 1:
        return True
    for adjacent in graph[vertex]:
        if not discovered[adjacent]:
            if explore(adjacent):
                return True
    trace.pop()
    return False
if explore(source - 1):
    print(*trace)
else:
    print(-1)"
124,"n, m = map(int, input().split())
network = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    network[u-1].append(v-1)
start_node, end_node = map(int, input().split())
visited_nodes = [False] * n
route = []
def dfs_recursive(node):
    visited_nodes[node] = True
    route.append(node + 1)
    if node == end_node - 1:
        return True
    for neighbor in network[node]:
        if not visited_nodes[neighbor]:
            if dfs_recursive(neighbor):
                return True
    route.pop()
    return False
if dfs_recursive(start_node - 1):
    print(*route)
else:
    print(-1)"
125,"n, m = map(int, input().split())
adjacency_list = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adjacency_list[u-1].append(v-1)
start_vertex, end_vertex = map(int, input().split())
explored = [False] * n
path_found = []
def find_path(node):
    explored[node] = True
    path_found.append(node + 1)
    if node == end_vertex - 1:
        return True
    for next_node in adjacency_list[node]:
        if not explored[next_node]:
            if find_path(next_node):
                return True
    path_found.pop()
    return False
if find_path(start_vertex - 1):
    print(*path_found)
else:
    print(-1)"
126,"n, m = map(int, input().split())
graph_dict = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    graph_dict[u-1].append(v-1)
initial_node, final_node = map(int, input().split())
checked = [False] * n
current_path = []
def depth_search(current_node):
    checked[current_node] = True
    current_path.append(current_node + 1)
    if current_node == final_node - 1:
        return True
    for neighbor in graph_dict[current_node]:
        if not checked[neighbor]:
            if depth_search(neighbor):
                return True
    current_path.pop()
    return False
if depth_search(initial_node - 1):
    print(*current_path)
else:
    print(-1)"
127,"n, m = map(int, input().split())
adj_list = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adj_list[u-1].append(v-1)
s_node, e_node = map(int, input().split())
visited_set = [False] * n
trace_path = []
def dfs_util(node):
    visited_set[node] = True
    trace_path.append(node + 1)
    if node == e_node - 1:
        return True
    for neighbor in adj_list[node]:
        if not visited_set[neighbor]:
            if dfs_util(neighbor):
                return True
    trace_path.pop()
    return False
if dfs_util(s_node - 1):
    print(*trace_path)
else:
    print(-1)"
128,"n, m = map(int, input().split())
g = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    g[u-1].append(v-1)
start_v, end_v = map(int, input().split())
vis = [False] * n
res = []
def rec_dfs(v):
    vis[v] = True
    res.append(v + 1)
    if v == end_v - 1:
        return True
    for i in g[v]:
        if not vis[i]:
            if rec_dfs(i):
                return True
    res.pop()
    return False
if rec_dfs(start_v - 1):
    print(*res)
else:
    print(-1)"
129,"n, m = map(int, input().split())
networkx = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    networkx[u-1].append(v-1)
begin_node, finish_node = map(int, input().split())
checked_nodes = [False] * n
path_so_far = []
def dfs_search(current_node):
    checked_nodes[current_node] = True
    path_so_far.append(current_node + 1)
    if current_node == finish_node - 1:
        return True
    for next_node in networkx[current_node]:
        if not checked_nodes[next_node]:
            if dfs_search(next_node):
                return True
    path_so_far.pop()
    return False
if dfs_search(begin_node - 1):
    print(*path_so_far)
else:
    print(-1)"
130,"n, m = map(int, input().split())
connections = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    connections[u-1].append(v-1)
start_point, end_point = map(int, input().split())
seen_nodes = [False] * n
temp_path = []
def perform_dfs(node):
    seen_nodes[node] = True
    temp_path.append(node + 1)
    if node == end_point - 1:
        return True
    for neighbour in connections[node]:
        if not seen_nodes[neighbour]:
            if perform_dfs(neighbour):
                return True
    temp_path.pop()
    return False
if perform_dfs(start_point - 1):
    print(*temp_path)
else:
    print(-1)"
131,"n, m = map(int, input().split())
edges = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    edges[u-1].append(v-1)
s, t = map(int, input().split())
def explore_graph(node, target, visited, path):
    visited[node] = True
    path.append(node + 1)
    if node == target:
        return True
    for neighbor in edges[node]:
        if not visited[neighbor]:
            if explore_graph(neighbor, target, visited, path):
                return True
    path.pop()
    return False
visited = [False] * n
path = []
if explore_graph(s-1, t-1, visited, path):
    print(*path)
else:
    print(-1)"
132,"n, m = map(int, input().split())
adj = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adj[u-1].append(v-1)
start_node, end_node = map(int, input().split())
def recursive_dfs(current_node, goal, path, explored):
    explored[current_node] = True
    path.append(current_node + 1)
    if current_node == goal:
        return True
    for neighbor in adj[current_node]:
        if not explored[neighbor]:
            if recursive_dfs(neighbor, goal, path, explored):
                return True
    path.pop()
    return False
explored = [False] * n
path_found = []
if recursive_dfs(start_node-1, end_node-1, path_found, explored):
    print(*path_found)
else:
    print(-1)"
133,"n, m = map(int, input().split())
graph = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    graph[u-1].append(v-1)
source, destination = map(int, input().split())
def depth_first_search(vertex, finish, seen, route):
    seen[vertex] = True
    route.append(vertex + 1)
    if vertex == finish:
        return True
    for neighbour in graph[vertex]:
        if not seen[neighbour]:
            if depth_first_search(neighbour, finish, seen, route):
                return True
    route.pop()
    return False
seen = [False] * n
route = []
if depth_first_search(source-1, destination-1, seen, route):
    print(*route)
else:
    print(-1)"
134,"n, m = map(int, input().split())
adj_list = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adj_list[u-1].append(v-1)
beg_node, end_node = map(int, input().split())
def dfs_traversal(curr, end, visited_nodes, the_path):
    visited_nodes[curr] = True
    the_path.append(curr + 1)
    if curr == end:
        return True
    for neighbor in adj_list[curr]:
        if not visited_nodes[neighbor]:
            if dfs_traversal(neighbor, end, visited_nodes, the_path):
                return True
    the_path.pop()
    return False
visited_nodes = [False] * n
the_path = []
if dfs_traversal(beg_node-1, end_node-1, visited_nodes, the_path):
    print(*the_path)
else:
    print(-1)"
135,"n, m = map(int, input().split())
network = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    network[u-1].append(v-1)
start, end = map(int, input().split())
def find_path_dfs(current, target, explored_set, path_list):
    explored_set[current] = True
    path_list.append(current + 1)
    if current == target:
        return True
    for next_node in network[current]:
        if not explored_set[next_node]:
            if find_path_dfs(next_node, target, explored_set, path_list):
                return True
    path_list.pop()
    return False
explored_set = [False] * n
path_list = []
if find_path_dfs(start-1, end-1, explored_set, path_list):
    print(*path_list)
else:
    print(-1)"
136,"n, m = map(int, input().split())
g = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    g[u-1].append(v-1)
s, e = map(int, input().split())
def dfs_recursive(node, target, visited_nodes, current_path):
    visited_nodes[node] = True
    current_path.append(node + 1)
    if node == target:
        return True
    for neighbor in g[node]:
        if not visited_nodes[neighbor]:
            if dfs_recursive(neighbor, target, visited_nodes, current_path):
                return True
    current_path.pop()
    return False
visited_nodes = [False] * n
current_path = []
if dfs_recursive(s-1, e-1, visited_nodes, current_path):
    print(*current_path)
else:
    print(-1)"
137,"n, m = map(int, input().split())
adjacency_list = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adjacency_list[u-1].append(v-1)
initial_node, final_node = map(int, input().split())
def traverse_dfs(node, destination, visited, pathway):
    visited[node] = True
    pathway.append(node + 1)
    if node == destination:
        return True
    for neighbor in adjacency_list[node]:
        if not visited[neighbor]:
            if traverse_dfs(neighbor, destination, visited, pathway):
                return True
    pathway.pop()
    return False
visited = [False] * n
pathway = []
if traverse_dfs(initial_node-1, final_node-1, visited, pathway):
    print(*pathway)
else:
    print(-1)"
138,"n, m = map(int, input().split())
graph_adj = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    graph_adj[u-1].append(v-1)
start_point, end_point = map(int, input().split())
def depth_first(curr_node, goal_node, checked, trace):
    checked[curr_node] = True
    trace.append(curr_node + 1)
    if curr_node == goal_node:
        return True
    for next_node in graph_adj[curr_node]:
        if not checked[next_node]:
            if depth_first(next_node, goal_node, checked, trace):
                return True
    trace.pop()
    return False
checked = [False] * n
trace = []
if depth_first(start_point-1, end_point-1, checked, trace):
    print(*trace)
else:
    print(-1)"
139,"n, m = map(int, input().split())
graph_dict = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    graph_dict[u-1].append(v-1)
beginning, ending = map(int, input().split())
def do_dfs(node, target, seen, route_list):
    seen[node] = True
    route_list.append(node + 1)
    if node == target:
        return True
    for neighbor in graph_dict[node]:
        if not seen[neighbor]:
            if do_dfs(neighbor, target, seen, route_list):
                return True
    route_list.pop()
    return False
seen = [False] * n
route_list = []
if do_dfs(beginning-1, ending-1, seen, route_list):
    print(*route_list)
else:
    print(-1)"
140,"n, m = map(int, input().split())
adj_matrix = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adj_matrix[u-1].append(v-1)
start_vertex, end_vertex = map(int, input().split())
def depth_first_search_recursive(node, end, visited_nodes, path_nodes):
    visited_nodes[node] = True
    path_nodes.append(node + 1)
    if node == end:
        return True
    for neighbor in adj_matrix[node]:
        if not visited_nodes[neighbor]:
            if depth_first_search_recursive(neighbor, end, visited_nodes, path_nodes):
                return True
    path_nodes.pop()
    return False
visited_nodes = [False] * n
path_nodes = []
if depth_first_search_recursive(start_vertex-1, end_vertex-1, visited_nodes, path_nodes):
    print(*path_nodes)
else:
    print(-1)"
141,"n, m = map(int, input().split())
edges = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    edges[u - 1].append(v - 1)
s, t = map(int, input().split())
visited = [False] * n
path = []
def depth_first_search(node):
    visited[node] = True
    path.append(node + 1)
    if node == t - 1:
        return True
    for neighbor in edges[node]:
        if not visited[neighbor]:
            if depth_first_search(neighbor):
                return True
    path.pop()
    return False
if depth_first_search(s - 1):
    print(*path)
else:
    print(-1)"
142,"n, m = map(int, input().split())
graph = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    graph[u-1].append(v-1)
start_node, end_node = map(int, input().split())
def traverse(current_node, target_node, visited_nodes, current_path):
    visited_nodes[current_node] = True
    current_path.append(current_node + 1)
    if current_node == target_node - 1:
        return True
    for neighbor in graph[current_node]:
        if not visited_nodes[neighbor]:
            if traverse(neighbor, target_node, visited_nodes, current_path):
                return True
    current_path.pop()
    return False
visited = [False] * n
route = []
if traverse(start_node - 1, end_node, visited, route):
    print(*route)
else:
    print(-1)"
143,"n, m = map(int, input().split())
adj = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adj[u-1].append(v-1)
start, end = map(int, input().split())
seen = [False] * n
solution = []
def find_path(curr, dest):
    seen[curr] = True
    solution.append(curr+1)
    if curr == dest-1:
        return True
    for nei in adj[curr]:
        if not seen[nei]:
            if find_path(nei, dest):
                return True
    solution.pop()
    return False
if find_path(start-1, end):
    print(*solution)
else:
    print(-1)"
144,"n, m = map(int, input().split())
neighbors = [[] for _ in range(n)]
for _ in range(m):
    a, b = map(int, input().split())
    neighbors[a-1].append(b-1)
origin, destination = map(int, input().split())
def dfs_func(node, target, visited_nodes, discovered_path):
    visited_nodes[node] = True
    discovered_path.append(node+1)
    if node == target-1:
        return True
    for next_node in neighbors[node]:
        if not visited_nodes[next_node]:
            if dfs_func(next_node, target, visited_nodes, discovered_path):
                return True
    discovered_path.pop()
    return False
visited = [False] * n
path_found = []
if dfs_func(origin-1, destination, visited, path_found):
    print(*path_found)
else:
    print(-1)"
145,"n, m = map(int, input().split())
graph_list = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    graph_list[u-1].append(v-1)
start_node, end_node = map(int, input().split())
explored = [False] * n
trace = []
def recursive_dfs(node, target):
    explored[node] = True
    trace.append(node+1)
    if node == target-1:
        return True
    for neighbor in graph_list[node]:
        if not explored[neighbor]:
            if recursive_dfs(neighbor, target):
                return True
    trace.pop()
    return False
if recursive_dfs(start_node-1, end_node):
    print(*trace)
else:
    print(-1)"
146,"n, m = map(int, input().split())
adj_list = [[] for _ in range(n)]
for _ in range(m):
    x, y = map(int, input().split())
    adj_list[x-1].append(y-1)
start_pt, end_pt = map(int, input().split())
visited_nodes = [False] * n
path_so_far = []
def depth_search(current):
    visited_nodes[current] = True
    path_so_far.append(current+1)
    if current == end_pt-1:
        return True
    for neighbor in adj_list[current]:
        if not visited_nodes[neighbor]:
            if depth_search(neighbor):
                return True
    path_so_far.pop()
    return False
if depth_search(start_pt-1):
    print(*path_so_far)
else:
    print(-1)"
147,"n, m = map(int, input().split())
edges_list = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    edges_list[u-1].append(v-1)
start_vertex, end_vertex = map(int, input().split())
explored_nodes = [False] * n
result_path = []
def search_depth_first(node_index):
    explored_nodes[node_index] = True
    result_path.append(node_index+1)
    if node_index == end_vertex-1:
        return True
    for neighbor in edges_list[node_index]:
        if not explored_nodes[neighbor]:
            if search_depth_first(neighbor):
                return True
    result_path.pop()
    return False
if search_depth_first(start_vertex-1):
    print(*result_path)
else:
    print(-1)"
148,"n, m = map(int, input().split())
graph_data = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    graph_data[u-1].append(v-1)
source, destination = map(int, input().split())
visited_set = [False] * n
path_list = []
def dfs_algorithm(current_node):
    visited_set[current_node] = True
    path_list.append(current_node+1)
    if current_node == destination-1:
        return True
    for adjacent in graph_data[current_node]:
        if not visited_set[adjacent]:
            if dfs_algorithm(adjacent):
                return True
    path_list.pop()
    return False
if dfs_algorithm(source-1):
    print(*path_list)
else:
    print(-1)"
149,"n, m = map(int, input().split())
adjacencies = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adjacencies[u-1].append(v-1)
start_node, target_node = map(int, input().split())
seen_nodes = [False] * n
current_path = []
def explore_dfs(node):
    seen_nodes[node] = True
    current_path.append(node+1)
    if node == target_node-1:
        return True
    for neighbor in adjacencies[node]:
        if not seen_nodes[neighbor]:
            if explore_dfs(neighbor):
                return True
    current_path.pop()
    return False
if explore_dfs(start_node-1):
    print(*current_path)
else:
    print(-1)"
150,"n, m = map(int, input().split())
adjacency = [[] for _ in range(n)]
for _ in range(m):
    u, v = map(int, input().split())
    adjacency[u-1].append(v-1)
initial, final = map(int, input().split())
visited_flag = [False] * n
result = []
def depth_first(node):
    visited_flag[node] = True
    result.append(node+1)
    if node == final-1:
        return True
    for next_node in adjacency[node]:
        if not visited_flag[next_node]:
            if depth_first(next_node):
                return True
    result.pop()
    return False
if depth_first(initial-1):
    print(*result)
else:
    print(-1)"
